date,oil_bbl,gas_mcf,water_bbl
2023-08,36845.0,22229.0,0.0
2023-09,43708.0,17172.0,0.0
2023-10,47208.0,16824.0,0.0
2023-11,57169.0,24318.0,0.0
2023-12,56968.0,22654.0,0.0
2024-01,45718.0,17396.0,0.0
2024-02,38248.0,13945.0,0.0
2024-03,48109.0,16045.0,0.0
2024-04,44236.0,15996.0,0.0
2024-05,45053.0,17255.0,0.0
2024-06,42123.0,15808.0,0.0
2024-07,37726.0,13170.0,0.0
2024-08,34492.0,14246.0,0.0
2024-09,30134.0,11978.0,0.0
2024-10,33384.0,12482.0,0.0
2024-11,32424.0,13459.0,0.0
2024-12,31049.0,12780.0,0.0
2025-01,28242.0,11653.0,0.0
2025-02,23410.0,10755.0,0.0
2025-03,24418.0,12549.0,0.0
2025-04,22287.0,11423.0,0.0
2025-05,21843.0,11419.0,0.0
2025-06,20035.0,12021.0,0.0
2025-07,19540.0,12022.0,0.0
2025-08,17762.0,10994.0,0.0
2025-09,17648.0,11048.0,0.0
2025-10,13113.0,8395.0,0.0
2025-11,5474.0,2863.0,0.0
2025-12,0.0,0.0,0.0
2026-01,0.0,0.0,0.0
2026-02,0.0,0.0,0.0
