date,oil_bbl,gas_mcf,water_bbl
2023-01,2546.0,6562.0,7134.0
2023-02,55095.0,105323.0,53341.0
2023-03,65981.0,121597.0,49151.0
2023-04,57358.0,104198.0,36266.0
2023-05,55274.0,115915.0,34137.0
2023-06,40217.0,105649.0,27883.0
2023-07,33073.0,111024.0,24873.0
2023-08,18503.0,38203.0,13057.0
2023-09,20354.0,41782.0,12908.0
2023-10,19005.0,41689.0,12070.0
2023-11,18729.0,45803.0,12283.0
2023-12,18223.0,52980.0,12721.0
2024-01,16475.0,58324.0,12268.0
2024-02,14196.0,58485.0,11231.0
2024-03,14074.0,60754.0,11672.0
2024-04,11837.0,44840.0,9471.0
2024-05,12490.0,45459.0,7851.0
2024-06,10814.0,39849.0,16617.0
2024-07,10706.0,38235.0,16621.0
2024-08,10834.0,46122.0,17240.0
2024-09,9833.0,42922.0,16712.0
2024-10,9504.0,47282.0,16586.0
2024-11,8809.0,43413.0,14162.0
2024-12,8858.0,44758.0,13124.0
2025-01,8369.0,42604.0,11991.0
2025-02,7049.0,34812.0,10143.0
2025-03,7403.0,35148.0,10716.0
2025-04,3211.0,14520.0,4596.0
2025-05,2190.0,9025.0,2056.0
2025-06,9312.0,29036.0,11455.0
2025-07,10662.0,41041.0,15377.0
2025-08,8563.0,38327.0,13275.0
2025-09,7893.0,47642.0,13430.0
2025-10,7242.0,44953.0,12729.0
2025-11,6547.0,43702.0,10388.0
