date,oil_bbl,gas_mcf,water_bbl
2023-01,4913.0,4612.0,48739.0
2023-02,10324.0,13240.0,58365.0
2023-03,9011.0,11470.0,26899.0
2023-04,9972.0,16568.0,29602.0
2023-05,13407.0,22677.0,33592.0
2023-06,7651.0,9410.0,17914.0
2023-07,4905.0,6250.0,12721.0
2023-08,8025.0,7633.0,12600.0
2023-09,4489.0,5905.0,10469.0
2023-10,6225.0,9643.0,15728.0
2023-11,4416.0,5610.0,9262.0
2023-12,10865.0,15526.0,20672.0
2024-01,10978.0,17622.0,22248.0
2024-02,9374.0,17412.0,19642.0
2024-03,9052.0,18994.0,20284.0
2024-04,6780.0,14322.0,16124.0
2024-05,6642.0,13273.0,14789.0
2024-06,6479.0,15383.0,14340.0
2024-07,5936.0,14529.0,13341.0
2024-08,3792.0,7974.0,9028.0
2024-09,4296.0,8486.0,9296.0
2024-10,6684.0,21769.0,14725.0
2024-11,5919.0,22614.0,13490.0
2024-12,4919.0,17385.0,11056.0
2025-01,4063.0,15356.0,9901.0
2025-02,1052.0,3563.0,2576.0
2025-03,2836.0,17213.0,10754.0
2025-04,3830.0,19311.0,10635.0
2025-05,3855.0,19829.0,11241.0
2025-06,3307.0,18074.0,9925.0
2025-07,2999.0,17480.0,9112.0
2025-08,2962.0,16675.0,8598.0
2025-09,2822.0,15676.0,8360.0
2025-10,2664.0,15944.0,8033.0
2025-11,2535.0,14766.0,7987.0
2025-12,2656.0,15752.0,8425.0
