date,oil_bbl,gas_mcf,water_bbl
2023-06,13593.0,11075.0,0.0
2023-07,58541.0,50618.0,0.0
2023-08,35916.0,30257.0,0.0
2023-09,53218.0,24650.0,0.0
2023-10,54012.0,24639.0,0.0
2023-11,55651.0,28986.0,0.0
2023-12,51928.0,24577.0,0.0
2024-01,46388.0,23148.0,0.0
2024-02,36658.0,21065.0,0.0
2024-03,34306.0,23542.0,0.0
2024-04,26172.0,18458.0,0.0
2024-05,23325.0,20680.0,0.0
2024-06,19739.0,18345.0,0.0
2024-07,18153.0,17134.0,0.0
2024-08,16249.0,17000.0,0.0
2024-09,14348.0,14153.0,0.0
2024-10,14209.0,11720.0,0.0
2024-11,12970.0,11836.0,0.0
2024-12,13677.0,13314.0,0.0
2025-01,11972.0,11974.0,0.0
2025-02,10292.0,10397.0,0.0
2025-03,10489.0,11565.0,0.0
2025-04,9725.0,11046.0,0.0
2025-05,9017.0,10336.0,0.0
2025-06,8739.0,10606.0,0.0
2025-07,8436.0,10538.0,0.0
2025-08,8021.0,10438.0,0.0
2025-09,7364.0,9401.0,0.0
2025-10,7210.0,9613.0,0.0
2025-11,6532.0,9201.0,0.0
2025-12,0.0,0.0,0.0
2026-01,0.0,0.0,0.0
2026-02,0.0,0.0,0.0
