date,oil_bbl,gas_mcf,water_bbl
1993-01,228.0,91.0,0.0
1993-02,250.0,130.0,0.0
1993-03,258.0,87.0,0.0
1993-04,189.0,2.0,0.0
1993-05,191.0,1.0,0.0
1993-06,197.0,1.0,0.0
1993-07,134.0,1.0,0.0
1993-08,160.0,10.0,0.0
1993-09,163.0,96.0,0.0
1993-10,187.0,127.0,0.0
1993-11,225.0,156.0,0.0
1993-12,327.0,149.0,0.0
1994-01,352.0,200.0,0.0
1994-02,43.0,23.0,0.0
1994-03,152.0,85.0,0.0
1994-04,65.0,38.0,0.0
1994-05,61.0,36.0,0.0
1994-06,18.0,10.0,0.0
1994-07,118.0,52.0,0.0
1994-08,66.0,46.0,0.0
1994-09,67.0,47.0,0.0
1994-10,94.0,60.0,0.0
1994-11,83.0,48.0,0.0
1994-12,102.0,49.0,0.0
1995-01,87.0,42.0,0.0
1995-02,59.0,28.0,0.0
1995-03,70.0,30.0,0.0
1995-04,121.0,41.0,0.0
1995-05,105.0,50.0,0.0
1995-06,136.0,53.0,0.0
1995-07,100.0,22.0,0.0
1995-08,56.0,12.0,0.0
1995-09,67.0,35.0,0.0
1995-10,69.0,24.0,0.0
1995-11,69.0,16.0,0.0
1995-12,72.0,7.0,0.0
1996-01,70.0,6.0,0.0
1996-02,62.0,13.0,0.0
1996-03,67.0,31.0,0.0
1996-04,67.0,41.0,0.0
1996-05,62.0,41.0,0.0
1996-06,64.0,33.0,0.0
1996-07,57.0,38.0,0.0
1996-08,89.0,43.0,0.0
1996-09,75.0,24.0,0.0
1996-10,56.0,21.0,0.0
1996-11,69.0,12.0,0.0
1996-12,88.0,16.0,0.0
1997-01,66.0,11.0,0.0
1997-02,33.0,21.0,0.0
1997-03,46.0,27.0,0.0
1997-04,88.0,98.0,0.0
1997-05,73.0,79.0,0.0
1997-06,75.0,67.0,0.0
1997-07,82.0,164.0,0.0
1997-08,75.0,99.0,0.0
1997-09,72.0,99.0,0.0
1997-10,62.0,75.0,0.0
1997-11,110.0,169.0,0.0
1997-12,124.0,228.0,0.0
1998-01,76.0,186.0,0.0
1998-02,77.0,103.0,0.0
1998-03,80.0,75.0,0.0
1998-04,78.0,47.0,0.0
1998-05,101.0,28.0,0.0
1998-06,125.0,33.0,0.0
1998-07,98.0,37.0,0.0
1998-08,93.0,36.0,0.0
1998-09,96.0,32.0,0.0
1998-10,35.0,13.0,0.0
1998-11,0.0,0.0,0.0
1998-12,0.0,0.0,0.0
1999-01,0.0,0.0,0.0
1999-02,0.0,0.0,0.0
1999-03,0.0,0.0,0.0
1999-04,0.0,0.0,0.0
1999-05,0.0,0.0,0.0
1999-06,0.0,0.0,0.0
1999-07,0.0,0.0,0.0
1999-08,0.0,0.0,0.0
1999-09,0.0,0.0,0.0
1999-10,0.0,0.0,0.0
1999-11,0.0,0.0,0.0
1999-12,0.0,0.0,0.0
2000-01,0.0,0.0,0.0
2000-02,0.0,0.0,0.0
2000-03,0.0,0.0,0.0
2000-04,0.0,0.0,0.0
2000-05,0.0,0.0,0.0
2000-06,0.0,0.0,0.0
2000-07,0.0,0.0,0.0
2000-08,0.0,0.0,0.0
2000-09,0.0,0.0,0.0
2000-10,0.0,0.0,0.0
2000-11,0.0,0.0,0.0
2000-12,0.0,0.0,0.0
2001-01,0.0,0.0,0.0
2001-02,0.0,0.0,0.0
2001-03,0.0,0.0,0.0
2001-04,0.0,0.0,0.0
2001-05,0.0,0.0,0.0
2001-06,0.0,0.0,0.0
2001-07,0.0,0.0,0.0
2001-08,37.0,318.0,0.0
2001-09,0.0,0.0,0.0
2001-10,0.0,0.0,0.0
2001-11,0.0,0.0,0.0
2001-12,0.0,0.0,0.0
2002-01,0.0,0.0,0.0
2002-02,0.0,0.0,0.0
2002-03,0.0,0.0,0.0
2002-04,0.0,0.0,0.0
2002-05,0.0,0.0,0.0
2002-06,0.0,0.0,0.0
2002-07,0.0,0.0,0.0
2002-08,0.0,0.0,0.0
2002-09,0.0,0.0,0.0
2002-10,0.0,0.0,0.0
2002-11,0.0,0.0,0.0
2002-12,0.0,0.0,0.0
2003-01,0.0,0.0,0.0
2003-02,0.0,0.0,0.0
2003-03,0.0,0.0,0.0
2003-04,0.0,0.0,0.0
2003-05,0.0,0.0,0.0
2003-06,0.0,0.0,0.0
2003-07,0.0,0.0,0.0
2003-08,0.0,0.0,0.0
2003-09,0.0,0.0,0.0
2003-10,0.0,0.0,0.0
2003-11,0.0,0.0,0.0
2003-12,0.0,0.0,0.0
2004-01,0.0,0.0,0.0
2004-02,0.0,0.0,0.0
2004-03,0.0,0.0,0.0
2004-04,0.0,0.0,0.0
2004-05,0.0,0.0,0.0
2004-06,0.0,0.0,0.0
2004-07,0.0,0.0,0.0
2004-08,0.0,0.0,0.0
2004-09,0.0,0.0,0.0
2004-10,0.0,0.0,0.0
2004-11,0.0,0.0,0.0
2004-12,0.0,0.0,0.0
2005-01,0.0,0.0,0.0
2005-02,0.0,0.0,0.0
2005-03,0.0,0.0,0.0
2005-04,0.0,0.0,0.0
2005-05,0.0,0.0,0.0
2005-06,0.0,0.0,0.0
2005-07,0.0,0.0,0.0
2005-08,0.0,0.0,0.0
2005-09,0.0,0.0,0.0
2005-10,0.0,0.0,0.0
2005-11,0.0,0.0,0.0
2005-12,0.0,0.0,0.0
2006-01,0.0,0.0,0.0
2006-02,0.0,0.0,0.0
2006-03,0.0,0.0,0.0
2006-04,0.0,0.0,0.0
2006-05,0.0,0.0,0.0
2006-06,0.0,0.0,0.0
2006-07,0.0,0.0,0.0
2006-08,0.0,0.0,0.0
2006-09,0.0,0.0,0.0
2006-10,0.0,0.0,0.0
2006-11,0.0,0.0,0.0
2006-12,0.0,0.0,0.0
2007-01,0.0,0.0,0.0
2007-02,0.0,0.0,0.0
2007-03,0.0,0.0,0.0
2007-04,0.0,0.0,0.0
2007-05,0.0,0.0,0.0
2007-06,0.0,0.0,0.0
2007-07,0.0,0.0,0.0
2007-08,0.0,0.0,0.0
2007-09,0.0,0.0,0.0
2007-10,0.0,0.0,0.0
2007-11,0.0,0.0,0.0
2007-12,0.0,0.0,0.0
2008-01,2438.0,543.0,0.0
2008-02,8862.0,5327.0,0.0
2008-03,7125.0,5550.0,0.0
2008-04,6794.0,5957.0,0.0
2008-05,7207.0,6164.0,0.0
2008-06,5822.0,4838.0,0.0
2008-07,5176.0,3515.0,0.0
2008-08,3769.0,3439.0,0.0
2008-09,3042.0,1510.0,0.0
2008-10,4284.0,2823.0,0.0
2008-11,5377.0,3472.0,0.0
2008-12,4712.0,3059.0,0.0
2009-01,0.0,0.0,0.0
2009-02,0.0,0.0,0.0
2009-03,0.0,0.0,0.0
2009-04,0.0,0.0,0.0
