date,oil_bbl,gas_mcf,water_bbl
1994-02,0.0,0.0,0.0
1994-03,0.0,136.0,0.0
1994-04,0.0,0.0,0.0
1994-05,0.0,3037.0,0.0
1994-06,0.0,18082.0,0.0
1994-07,0.0,19768.0,0.0
1994-08,0.0,20052.0,0.0
1994-09,0.0,19431.0,0.0
1994-10,0.0,19722.0,0.0
1994-11,0.0,18880.0,0.0
1994-12,0.0,17921.0,0.0
1995-01,0.0,18585.0,0.0
1995-02,0.0,17278.0,0.0
1995-03,0.0,18165.0,0.0
1995-04,0.0,17432.0,0.0
1995-05,0.0,19910.0,0.0
1995-06,72.0,20592.0,0.0
1995-07,79.0,21508.0,0.0
1995-08,21.0,18566.0,0.0
1995-09,32.0,12459.0,0.0
1995-10,113.0,11441.0,0.0
1995-11,45.0,10531.0,0.0
1995-12,105.0,6414.0,0.0
1996-01,186.0,11455.0,0.0
1996-02,213.0,11072.0,0.0
1996-03,278.0,10900.0,0.0
1996-04,271.0,9476.0,0.0
1996-05,285.0,8561.0,0.0
1996-06,264.0,7541.0,0.0
1996-07,304.0,6846.0,0.0
1996-08,314.0,10877.0,0.0
1996-09,333.0,11512.0,0.0
1996-10,342.0,7234.0,0.0
1996-11,312.0,6645.0,0.0
1996-12,373.0,7808.0,0.0
1997-01,448.0,8562.0,0.0
1997-02,408.0,6259.0,0.0
1997-03,431.0,6423.0,0.0
1997-04,433.0,5491.0,0.0
1997-05,478.0,6038.0,0.0
1997-06,533.0,5964.0,0.0
1997-07,550.0,5843.0,0.0
1997-08,558.0,4872.0,0.0
1997-09,520.0,3666.0,0.0
1997-10,286.0,2057.0,0.0
1997-11,175.0,778.0,0.0
1997-12,349.0,2087.0,0.0
1998-01,673.0,3121.0,0.0
1998-02,709.0,2685.0,0.0
1998-03,769.0,2686.0,0.0
1998-04,561.0,1722.0,0.0
1998-05,855.0,69.0,0.0
1998-06,871.0,5669.0,0.0
1998-07,740.0,5267.0,0.0
1998-08,418.0,4204.0,0.0
1998-09,1056.0,0.0,0.0
1998-10,1241.0,177.0,0.0
1998-11,1036.0,0.0,0.0
1998-12,0.0,0.0,0.0
1999-01,0.0,0.0,0.0
1999-02,0.0,0.0,0.0
1999-03,0.0,0.0,0.0
1999-04,0.0,0.0,0.0
1999-05,0.0,0.0,0.0
2010-12,253.0,0.0,0.0
2011-01,207.0,0.0,0.0
2011-02,120.0,0.0,0.0
2011-03,145.0,0.0,0.0
2011-04,97.0,0.0,0.0
2011-05,178.0,0.0,0.0
2011-06,562.0,0.0,0.0
2011-07,553.0,0.0,0.0
2011-08,583.0,0.0,0.0
2011-09,544.0,0.0,0.0
2011-10,639.0,0.0,0.0
2011-11,607.0,0.0,0.0
2011-12,544.0,0.0,0.0
2012-01,604.0,0.0,0.0
2012-02,522.0,0.0,0.0
2012-03,517.0,0.0,0.0
2012-04,477.0,0.0,0.0
2012-05,547.0,0.0,0.0
2012-06,520.0,0.0,0.0
2012-07,521.0,0.0,0.0
2012-08,441.0,0.0,0.0
2012-09,432.0,0.0,0.0
2012-10,481.0,0.0,0.0
2012-11,415.0,0.0,0.0
2012-12,408.0,0.0,0.0
2013-01,439.0,0.0,0.0
2013-02,431.0,0.0,0.0
2013-03,391.0,0.0,0.0
2013-04,298.0,0.0,0.0
2013-05,211.0,0.0,0.0
2013-06,401.0,0.0,0.0
2013-07,468.0,0.0,0.0
2013-08,393.0,0.0,0.0
2013-09,403.0,0.0,0.0
2013-10,532.0,0.0,0.0
2013-11,492.0,0.0,0.0
2013-12,691.0,0.0,0.0
2014-01,584.0,0.0,0.0
2014-02,506.0,0.0,0.0
2014-03,572.0,0.0,0.0
2014-04,590.0,0.0,0.0
2014-05,272.0,0.0,0.0
2014-06,594.0,0.0,0.0
2014-07,378.0,0.0,0.0
2014-08,746.0,0.0,0.0
2014-09,796.0,0.0,0.0
2014-10,1075.0,0.0,0.0
2014-11,201.0,0.0,0.0
2014-12,301.0,0.0,0.0
2015-01,602.0,0.0,0.0
2015-02,438.0,0.0,0.0
2015-03,422.0,0.0,0.0
2015-04,436.0,0.0,0.0
2015-05,78.0,0.0,0.0
2015-06,421.0,0.0,0.0
2015-07,632.0,0.0,0.0
2015-08,556.0,0.0,0.0
2015-09,560.0,0.0,0.0
2015-10,557.0,0.0,0.0
2015-11,531.0,0.0,0.0
2015-12,534.0,0.0,0.0
2016-01,485.0,0.0,0.0
2016-02,580.0,0.0,0.0
2016-03,594.0,0.0,0.0
2016-04,564.0,0.0,0.0
2016-05,565.0,0.0,0.0
2016-06,488.0,0.0,0.0
2016-07,546.0,0.0,0.0
2016-08,565.0,0.0,0.0
2016-09,159.0,0.0,0.0
2016-10,598.0,0.0,0.0
2016-11,505.0,0.0,0.0
2016-12,547.0,0.0,0.0
2017-01,502.0,0.0,0.0
2017-02,442.0,0.0,0.0
2017-03,488.0,0.0,0.0
2017-04,512.0,0.0,0.0
2017-05,481.0,0.0,0.0
2017-06,476.0,0.0,0.0
2017-07,494.0,0.0,0.0
2017-08,512.0,0.0,0.0
2017-09,492.0,0.0,0.0
2017-10,500.0,0.0,0.0
2017-11,391.0,0.0,0.0
2017-12,527.0,0.0,0.0
2018-01,482.0,0.0,0.0
2018-02,442.0,0.0,0.0
2018-03,460.0,0.0,0.0
2018-04,420.0,0.0,0.0
2018-05,540.0,0.0,0.0
2018-06,245.0,0.0,0.0
2018-07,437.0,0.0,0.0
2018-08,505.0,0.0,0.0
2018-09,491.0,0.0,0.0
2018-10,441.0,0.0,0.0
2018-11,417.0,0.0,0.0
2018-12,441.0,0.0,0.0
2019-01,351.0,0.0,0.0
2019-02,447.0,0.0,0.0
2019-03,437.0,0.0,0.0
2019-04,463.0,0.0,0.0
2019-05,471.0,0.0,0.0
2019-06,323.0,0.0,0.0
2019-07,269.0,0.0,0.0
2019-08,365.0,0.0,0.0
2019-09,380.0,0.0,0.0
2019-10,421.0,0.0,0.0
2019-11,415.0,0.0,0.0
2019-12,404.0,0.0,0.0
2020-01,278.0,0.0,0.0
2020-02,353.0,0.0,0.0
2020-03,335.0,0.0,0.0
2020-04,316.0,0.0,0.0
2020-05,0.0,0.0,0.0
2020-06,50.0,0.0,0.0
2020-07,323.0,0.0,0.0
2020-08,329.0,0.0,0.0
2020-09,292.0,0.0,0.0
2020-10,295.0,0.0,0.0
2020-11,153.0,0.0,0.0
2020-12,307.0,0.0,0.0
2021-01,289.0,0.0,0.0
2021-02,180.0,0.0,0.0
2021-03,297.0,0.0,0.0
2021-04,198.0,0.0,0.0
2021-05,247.0,0.0,0.0
2021-06,283.0,0.0,0.0
2021-07,323.0,0.0,0.0
2021-08,288.0,0.0,0.0
2021-09,189.0,0.0,0.0
2021-10,95.0,0.0,0.0
2021-11,111.0,0.0,0.0
2021-12,172.0,0.0,0.0
2022-01,108.0,0.0,0.0
2022-02,43.0,0.0,0.0
2022-03,287.0,0.0,0.0
2022-04,288.0,0.0,0.0
2022-05,22.0,0.0,0.0
2022-06,285.0,0.0,0.0
2022-07,242.0,0.0,0.0
2022-08,186.0,0.0,0.0
2022-09,0.0,0.0,0.0
2022-10,24.0,0.0,0.0
2022-11,246.0,0.0,0.0
2022-12,155.0,0.0,0.0
2023-01,0.0,0.0,0.0
2023-02,38.0,0.0,0.0
2023-03,261.0,0.0,0.0
2023-04,229.0,0.0,0.0
2023-05,293.0,0.0,0.0
2023-06,81.0,0.0,0.0
2023-07,252.0,0.0,0.0
2023-08,91.0,0.0,0.0
2023-09,142.0,0.0,0.0
2023-10,31.0,0.0,0.0
2023-11,3.0,0.0,0.0
2023-12,0.0,0.0,0.0
2024-01,0.0,0.0,0.0
2024-02,0.0,0.0,0.0
2024-03,0.0,0.0,0.0
2024-04,110.0,0.0,0.0
2024-05,214.0,0.0,0.0
2024-06,252.0,0.0,0.0
2024-07,65.0,0.0,0.0
2024-08,120.0,0.0,0.0
2024-09,24.0,0.0,0.0
2024-10,8.0,0.0,0.0
2024-11,2.0,0.0,0.0
2024-12,1.0,0.0,0.0
2025-01,1.0,0.0,0.0
2025-02,0.0,0.0,0.0
2025-03,447.0,0.0,0.0
2025-04,120.0,0.0,0.0
2025-05,50.0,0.0,0.0
2025-06,240.0,0.0,0.0
2025-07,67.0,0.0,0.0
2025-08,24.0,0.0,0.0
2025-09,58.0,0.0,0.0
2025-10,28.0,0.0,0.0
2025-11,240.0,0.0,0.0
2025-12,0.0,0.0,0.0
2026-01,0.0,0.0,0.0
2026-02,0.0,0.0,0.0
