date,oil_bbl,gas_mcf,water_bbl
1993-01,1040.0,1837.0,0.0
1993-02,1062.0,1884.0,0.0
1993-03,866.0,1221.0,0.0
1993-04,636.0,1391.0,0.0
1993-05,1750.0,3923.0,0.0
1993-06,1426.0,3454.0,0.0
1993-07,1509.0,3623.0,0.0
1993-08,1361.0,2784.0,0.0
1993-09,1250.0,3443.0,0.0
1993-10,1191.0,2396.0,0.0
1993-11,1064.0,2053.0,0.0
1993-12,938.0,1743.0,0.0
1994-01,946.0,1698.0,0.0
1994-02,1698.0,3375.0,0.0
1994-03,1790.0,4013.0,0.0
1994-04,1458.0,3522.0,0.0
1994-05,1531.0,3725.0,0.0
1994-06,2946.0,4777.0,0.0
1994-07,2691.0,5723.0,0.0
1994-08,2410.0,5010.0,0.0
1994-09,2518.0,4563.0,0.0
1994-10,2598.0,4563.0,0.0
1994-11,2175.0,3838.0,0.0
1994-12,1454.0,2514.0,0.0
1995-01,2265.0,3409.0,0.0
1995-02,2207.0,5757.0,0.0
1995-03,2588.0,3775.0,0.0
1995-04,2543.0,3893.0,0.0
1995-05,2211.0,3434.0,0.0
1995-06,1700.0,2759.0,0.0
1995-07,1501.0,2100.0,0.0
1995-08,1738.0,2612.0,0.0
1995-09,1899.0,2486.0,0.0
1995-10,1477.0,2150.0,0.0
1995-11,1658.0,2947.0,0.0
1995-12,1743.0,2947.0,0.0
1996-01,1428.0,3726.0,0.0
1996-02,1334.0,3208.0,0.0
1996-03,1762.0,3208.0,0.0
1996-04,1362.0,2221.0,0.0
1996-05,1279.0,1992.0,0.0
1996-06,1225.0,1477.0,0.0
1996-07,1324.0,1643.0,0.0
1996-08,1391.0,1431.0,0.0
1996-09,1244.0,1184.0,0.0
1996-10,1282.0,1052.0,0.0
1996-11,1318.0,962.0,0.0
1996-12,1197.0,762.0,0.0
1997-01,1785.0,923.0,0.0
1997-02,1337.0,553.0,0.0
1997-03,914.0,428.0,0.0
1997-04,695.0,383.0,0.0
1997-05,844.0,485.0,0.0
1997-06,603.0,334.0,0.0
1997-07,594.0,612.0,0.0
1997-08,787.0,665.0,0.0
1997-09,404.0,379.0,0.0
1997-10,651.0,481.0,0.0
1997-11,2041.0,1316.0,0.0
1997-12,1771.0,934.0,0.0
1998-01,1839.0,673.0,0.0
1998-02,1288.0,649.0,0.0
1998-03,1386.0,279.0,0.0
1998-04,1882.0,645.0,0.0
1998-05,1618.0,1279.0,0.0
1998-06,1428.0,1116.0,0.0
1998-07,1708.0,1026.0,0.0
1998-08,1301.0,1213.0,0.0
1998-09,739.0,699.0,0.0
1998-10,964.0,592.0,0.0
1998-11,1295.0,1019.0,0.0
1998-12,1176.0,861.0,0.0
1999-01,1233.0,991.0,0.0
1999-02,1048.0,902.0,0.0
1999-03,1080.0,1144.0,0.0
1999-04,1015.0,973.0,0.0
1999-05,873.0,1140.0,0.0
1999-06,796.0,1137.0,0.0
1999-07,882.0,1382.0,0.0
1999-08,551.0,851.0,0.0
1999-09,582.0,1023.0,0.0
1999-10,493.0,858.0,0.0
1999-11,339.0,510.0,0.0
1999-12,413.0,459.0,0.0
2000-01,690.0,1044.0,0.0
2000-02,607.0,906.0,0.0
2000-03,555.0,901.0,0.0
2000-04,566.0,977.0,0.0
2000-05,427.0,767.0,0.0
2000-06,569.0,752.0,0.0
2000-07,432.0,500.0,0.0
2000-08,205.0,220.0,0.0
2000-09,573.0,933.0,0.0
2000-10,566.0,1139.0,0.0
2000-11,494.0,940.0,0.0
2000-12,438.0,759.0,0.0
2001-01,340.0,635.0,0.0
2001-02,369.0,1119.0,0.0
2001-03,397.0,634.0,0.0
2001-04,430.0,711.0,0.0
2001-05,272.0,524.0,0.0
2001-06,15.0,51.0,0.0
2001-07,416.0,940.0,0.0
2001-08,398.0,1139.0,0.0
2001-09,372.0,553.0,0.0
2001-10,369.0,850.0,0.0
2001-11,343.0,723.0,0.0
2001-12,336.0,665.0,0.0
2002-01,351.0,145.0,0.0
2002-02,288.0,238.0,0.0
2002-03,359.0,1078.0,0.0
2002-04,313.0,1067.0,0.0
2002-05,348.0,1141.0,0.0
2002-06,378.0,1247.0,0.0
2002-07,370.0,1295.0,0.0
2002-08,341.0,1498.0,0.0
2002-09,320.0,1401.0,0.0
2002-10,307.0,1387.0,0.0
2002-11,353.0,884.0,0.0
2002-12,301.0,807.0,0.0
2003-01,194.0,942.0,0.0
2003-02,363.0,933.0,0.0
2003-03,243.0,764.0,0.0
2003-04,305.0,1091.0,0.0
2003-05,306.0,1062.0,0.0
2003-06,285.0,773.0,0.0
2003-07,306.0,876.0,0.0
2003-08,305.0,1015.0,0.0
2003-09,219.0,852.0,0.0
2003-10,262.0,928.0,0.0
2003-11,285.0,897.0,0.0
2003-12,289.0,1197.0,0.0
2004-01,279.0,1231.0,0.0
2004-02,212.0,531.0,0.0
2004-03,264.0,1118.0,0.0
2004-04,256.0,1021.0,0.0
2004-05,220.0,949.0,0.0
2004-06,177.0,720.0,0.0
2004-07,263.0,963.0,0.0
2004-08,252.0,994.0,0.0
2004-09,175.0,874.0,0.0
2004-10,152.0,697.0,0.0
2004-11,236.0,1229.0,0.0
2004-12,237.0,865.0,0.0
2005-01,238.0,882.0,0.0
