date,oil_bbl,gas_mcf,water_bbl
1993-01,959.0,928.0,0.0
1993-02,840.0,1096.0,0.0
1993-03,853.0,1164.0,0.0
1993-04,866.0,1315.0,0.0
1993-05,854.0,1247.0,0.0
1993-06,0.0,0.0,0.0
1993-07,0.0,0.0,0.0
1993-08,0.0,0.0,0.0
1993-09,0.0,0.0,0.0
1993-10,0.0,0.0,0.0
1993-11,0.0,0.0,0.0
1993-12,0.0,0.0,0.0
1994-01,1363.0,1408.0,0.0
1994-02,1144.0,1288.0,0.0
1994-03,1286.0,1200.0,0.0
1994-04,1153.0,1231.0,0.0
1994-05,1169.0,1286.0,0.0
1994-06,1114.0,1198.0,0.0
1994-07,1097.0,1175.0,0.0
1994-08,1100.0,1196.0,0.0
1994-09,1063.0,1214.0,0.0
1994-10,1077.0,1088.0,0.0
1994-11,994.0,1303.0,0.0
1994-12,1073.0,1484.0,0.0
1995-01,1075.0,1453.0,0.0
1995-02,868.0,1228.0,0.0
1995-03,1015.0,1398.0,0.0
1995-04,968.0,1413.0,0.0
1995-05,1048.0,993.0,0.0
1995-06,926.0,1023.0,0.0
1995-07,982.0,1403.0,0.0
1995-08,940.0,1727.0,0.0
1995-09,909.0,1735.0,0.0
1995-10,501.0,1809.0,0.0
1995-11,960.0,2864.0,0.0
1995-12,765.0,2390.0,0.0
1996-01,694.0,2012.0,0.0
1996-02,393.0,878.0,0.0
1996-03,919.0,2362.0,0.0
1996-04,947.0,2480.0,0.0
1996-05,888.0,2248.0,0.0
1996-06,668.0,2318.0,0.0
1996-07,946.0,3048.0,0.0
1996-08,934.0,3264.0,0.0
1996-09,867.0,4291.0,0.0
1996-10,936.0,3269.0,0.0
1996-11,856.0,2818.0,0.0
1996-12,1014.0,3564.0,0.0
1997-01,955.0,3055.0,0.0
1997-02,1033.0,2943.0,0.0
1997-03,1046.0,3267.0,0.0
1997-04,909.0,2867.0,0.0
1997-05,898.0,3202.0,0.0
1997-06,864.0,2684.0,0.0
1997-07,767.0,2471.0,0.0
1997-08,862.0,3052.0,0.0
1997-09,456.0,1519.0,0.0
1997-10,665.0,2413.0,0.0
1997-11,934.0,2272.0,0.0
1997-12,773.0,2425.0,0.0
1998-01,881.0,1355.0,0.0
1998-02,745.0,1259.0,0.0
1998-03,747.0,1288.0,0.0
1998-04,705.0,1104.0,0.0
1998-05,762.0,1238.0,0.0
1998-06,754.0,1186.0,0.0
1998-07,774.0,1135.0,0.0
1998-08,938.0,1367.0,0.0
1998-09,771.0,1223.0,0.0
1998-10,715.0,1258.0,0.0
1998-11,718.0,1089.0,0.0
1998-12,634.0,1450.0,0.0
1999-01,696.0,1587.0,0.0
1999-02,629.0,1375.0,0.0
1999-03,608.0,1384.0,0.0
1999-04,904.0,2018.0,0.0
1999-05,822.0,2010.0,0.0
1999-06,681.0,1747.0,0.0
1999-07,864.0,2373.0,0.0
1999-08,875.0,2580.0,0.0
1999-09,783.0,2018.0,0.0
1999-10,687.0,1760.0,0.0
1999-11,691.0,1441.0,0.0
1999-12,768.0,929.0,0.0
2000-01,818.0,1093.0,0.0
2000-02,762.0,806.0,0.0
2000-03,699.0,837.0,0.0
2000-04,694.0,905.0,0.0
2000-05,712.0,928.0,0.0
2000-06,645.0,871.0,0.0
2000-07,564.0,795.0,0.0
2000-08,563.0,851.0,0.0
2000-09,625.0,933.0,0.0
2000-10,622.0,975.0,0.0
2000-11,576.0,928.0,0.0
2000-12,642.0,936.0,0.0
2001-01,626.0,932.0,0.0
2001-02,458.0,721.0,0.0
2001-03,624.0,997.0,0.0
2001-04,210.0,402.0,0.0
2001-05,568.0,874.0,0.0
2001-06,731.0,1252.0,0.0
2001-07,508.0,930.0,0.0
2001-08,431.0,783.0,0.0
2001-09,607.0,1229.0,0.0
2001-10,490.0,887.0,0.0
2001-11,496.0,907.0,0.0
2001-12,366.0,691.0,0.0
2002-01,521.0,848.0,0.0
2002-02,401.0,708.0,0.0
2002-03,464.0,685.0,0.0
2002-04,382.0,571.0,0.0
2002-05,376.0,680.0,0.0
2002-06,482.0,644.0,0.0
2002-07,416.0,793.0,0.0
2002-08,448.0,685.0,0.0
2002-09,343.0,546.0,0.0
2002-10,530.0,894.0,0.0
2002-11,456.0,689.0,0.0
2002-12,460.0,769.0,0.0
2003-01,435.0,958.0,0.0
2003-02,439.0,766.0,0.0
2003-03,471.0,779.0,0.0
2003-04,432.0,766.0,0.0
2003-05,394.0,641.0,0.0
2003-06,404.0,704.0,0.0
2003-07,423.0,722.0,0.0
2003-08,431.0,666.0,0.0
2003-09,425.0,753.0,0.0
2003-10,379.0,684.0,0.0
2003-11,418.0,871.0,0.0
2003-12,392.0,947.0,0.0
2004-01,420.0,818.0,0.0
2004-02,324.0,582.0,0.0
2004-03,415.0,698.0,0.0
2004-04,419.0,1124.0,0.0
2004-05,403.0,969.0,0.0
2004-06,395.0,1055.0,0.0
2004-07,395.0,1059.0,0.0
2004-08,405.0,1143.0,0.0
2004-09,341.0,852.0,0.0
2004-10,309.0,921.0,0.0
2004-11,361.0,963.0,0.0
2004-12,305.0,824.0,0.0
2005-01,307.0,850.0,0.0
2005-02,262.0,694.0,0.0
2005-03,336.0,881.0,0.0
2005-04,316.0,956.0,0.0
2005-05,373.0,1222.0,0.0
2005-06,409.0,1314.0,0.0
2005-07,413.0,1208.0,0.0
2005-08,359.0,982.0,0.0
2005-09,430.0,1296.0,0.0
2005-10,431.0,1326.0,0.0
2005-11,399.0,1054.0,0.0
2005-12,409.0,1120.0,0.0
2006-01,393.0,1103.0,0.0
2006-02,359.0,1049.0,0.0
2006-03,394.0,992.0,0.0
2006-04,373.0,1258.0,0.0
2006-05,413.0,1286.0,0.0
2006-06,404.0,1272.0,0.0
2006-07,443.0,1323.0,0.0
2006-08,361.0,1074.0,0.0
2006-09,312.0,856.0,0.0
2006-10,322.0,899.0,0.0
2006-11,203.0,739.0,0.0
2006-12,229.0,683.0,0.0
2007-01,349.0,1002.0,0.0
2007-02,145.0,344.0,0.0
2007-03,469.0,735.0,0.0
2007-04,413.0,1196.0,0.0
2007-05,301.0,1243.0,0.0
2007-06,420.0,1503.0,0.0
2007-07,410.0,1207.0,0.0
2007-08,352.0,952.0,0.0
2007-09,316.0,933.0,0.0
2007-10,357.0,205.0,0.0
2007-11,308.0,683.0,0.0
2007-12,292.0,796.0,0.0
2008-01,298.0,775.0,0.0
2008-02,255.0,703.0,0.0
2008-03,279.0,787.0,0.0
2008-04,13.0,38.0,0.0
2008-05,0.0,0.0,0.0
2008-06,97.0,260.0,0.0
2008-07,328.0,835.0,0.0
2008-08,165.0,482.0,0.0
2008-09,207.0,531.0,0.0
2008-10,307.0,744.0,0.0
2008-11,235.0,601.0,0.0
2008-12,329.0,835.0,0.0
2009-01,477.0,1278.0,0.0
2009-02,379.0,815.0,0.0
2009-03,433.0,919.0,0.0
2009-04,452.0,1048.0,0.0
2009-05,472.0,1016.0,0.0
2009-06,77.0,150.0,0.0
2009-07,125.0,332.0,0.0
2009-08,333.0,802.0,0.0
2009-09,321.0,859.0,0.0
2009-10,484.0,780.0,0.0
2009-11,423.0,663.0,0.0
2009-12,432.0,770.0,0.0
2010-01,341.0,578.0,0.0
2010-02,407.0,712.0,0.0
2010-03,475.0,727.0,0.0
2010-04,367.0,704.0,0.0
2010-05,398.0,876.0,0.0
2010-06,314.0,816.0,0.0
2010-07,192.0,619.0,0.0
2010-08,112.0,411.0,0.0
2010-09,119.0,414.0,0.0
2010-10,98.0,267.0,0.0
2010-11,21.0,52.0,0.0
2010-12,63.0,211.0,0.0
2011-01,168.0,716.0,0.0
