date,oil_bbl,gas_mcf,water_bbl
2024-04,0.0,0.0,0.0
2024-05,0.0,0.0,0.0
2024-06,0.0,0.0,0.0
2024-07,0.0,0.0,0.0
2024-08,15275.0,6178.0,0.0
2024-09,44932.0,28016.0,0.0
2024-10,41541.0,26123.0,0.0
2024-11,35588.0,20917.0,0.0
2024-12,44791.0,25992.0,0.0
2025-01,40591.0,26066.0,0.0
2025-02,32802.0,23712.0,0.0
2025-03,29691.0,23361.0,0.0
2025-04,31047.0,28621.0,0.0
2025-05,28897.0,28615.0,0.0
2025-06,22814.0,19602.0,0.0
2025-07,25589.0,29251.0,0.0
2025-08,19603.0,25055.0,0.0
2025-09,20162.0,20757.0,0.0
2025-10,20278.0,24482.0,0.0
2025-11,17447.0,23199.0,0.0
2025-12,0.0,0.0,0.0
2026-01,0.0,0.0,0.0
2026-02,0.0,0.0,0.0
