date,oil_bbl,gas_mcf,water_bbl
1993-01,328.0,54.0,0.0
1993-02,303.0,56.0,0.0
1993-03,316.0,58.0,0.0
1993-04,315.0,53.0,0.0
1993-05,328.0,58.0,0.0
1993-06,336.0,53.0,0.0
1993-07,249.0,45.0,0.0
1993-08,286.0,52.0,0.0
1993-09,275.0,46.0,0.0
1993-10,305.0,43.0,0.0
1993-11,252.0,41.0,0.0
1993-12,291.0,43.0,0.0
1994-01,286.0,72.0,0.0
1994-02,316.0,60.0,0.0
1994-03,323.0,61.0,0.0
1994-04,287.0,58.0,0.0
1994-05,275.0,50.0,0.0
1994-06,202.0,40.0,0.0
1994-07,273.0,47.0,0.0
1994-08,73.0,19.0,0.0
1994-09,337.0,93.0,0.0
1994-10,259.0,86.0,0.0
1994-11,314.0,73.0,0.0
1994-12,189.0,51.0,0.0
1995-01,198.0,47.0,0.0
1995-02,145.0,37.0,0.0
1995-03,134.0,41.0,0.0
1995-04,172.0,41.0,0.0
1995-05,277.0,32.0,0.0
1995-06,227.0,56.0,0.0
1995-07,203.0,88.0,0.0
1995-08,231.0,68.0,0.0
1995-09,283.0,58.0,0.0
1995-10,270.0,78.0,0.0
1995-11,275.0,77.0,0.0
1995-12,211.0,94.0,0.0
1996-01,704.0,119.0,0.0
1996-02,257.0,96.0,0.0
1996-03,315.0,90.0,0.0
1996-04,226.0,53.0,0.0
1996-05,260.0,54.0,0.0
1996-06,219.0,69.0,0.0
1996-07,223.0,72.0,0.0
1996-08,204.0,75.0,0.0
1996-09,201.0,69.0,0.0
1996-10,220.0,42.0,0.0
1996-11,244.0,43.0,0.0
1996-12,232.0,60.0,0.0
1997-01,202.0,48.0,0.0
1997-02,235.0,49.0,0.0
1997-03,198.0,63.0,0.0
1997-04,203.0,54.0,0.0
1997-05,197.0,56.0,0.0
1997-06,178.0,45.0,0.0
1997-07,213.0,54.0,0.0
1997-08,180.0,58.0,0.0
1997-09,173.0,59.0,0.0
1997-10,195.0,59.0,0.0
1997-11,180.0,54.0,0.0
1997-12,160.0,53.0,0.0
1998-01,166.0,32.0,0.0
1998-02,157.0,46.0,0.0
1998-03,172.0,81.0,0.0
1998-04,177.0,78.0,0.0
1998-05,124.0,64.0,0.0
1998-06,137.0,33.0,0.0
1998-07,12.0,27.0,0.0
1998-08,0.0,20.0,0.0
1998-09,0.0,0.0,0.0
1998-10,0.0,0.0,0.0
1998-11,0.0,0.0,0.0
1998-12,0.0,0.0,0.0
1999-01,0.0,0.0,0.0
1999-02,0.0,0.0,0.0
1999-03,0.0,0.0,0.0
1999-04,0.0,0.0,0.0
1999-05,0.0,0.0,0.0
1999-06,0.0,0.0,0.0
1999-07,0.0,0.0,0.0
1999-08,0.0,0.0,0.0
1999-09,0.0,0.0,0.0
1999-10,0.0,0.0,0.0
1999-11,0.0,0.0,0.0
1999-12,0.0,0.0,0.0
2000-01,0.0,0.0,0.0
2000-02,0.0,0.0,0.0
2000-03,0.0,0.0,0.0
2000-04,0.0,0.0,0.0
2000-05,0.0,0.0,0.0
2000-06,0.0,0.0,0.0
2000-07,0.0,0.0,0.0
2000-08,0.0,0.0,0.0
2000-09,0.0,0.0,0.0
2000-10,0.0,0.0,0.0
2000-11,0.0,0.0,0.0
2000-12,0.0,0.0,0.0
2001-01,0.0,0.0,0.0
2001-02,0.0,0.0,0.0
2001-03,0.0,0.0,0.0
2001-04,0.0,0.0,0.0
2001-05,0.0,0.0,0.0
2001-06,0.0,0.0,0.0
2001-07,0.0,0.0,0.0
2001-08,0.0,0.0,0.0
2001-09,0.0,0.0,0.0
2001-10,0.0,0.0,0.0
2001-11,0.0,0.0,0.0
2001-12,0.0,0.0,0.0
2002-01,0.0,0.0,0.0
2002-02,0.0,0.0,0.0
2002-03,0.0,0.0,0.0
2002-04,0.0,0.0,0.0
2002-05,0.0,0.0,0.0
2002-06,0.0,0.0,0.0
