date,oil_bbl,gas_mcf,water_bbl
2023-01,8107.0,13549.0,39901.0
2023-02,18109.0,29895.0,23423.0
2023-03,23819.0,42738.0,22514.0
2023-04,16679.0,43282.0,15557.0
2023-05,15150.0,96754.0,17053.0
2023-06,10961.0,147016.0,16314.0
2023-07,9899.0,119212.0,14094.0
2023-08,5562.0,103379.0,11961.0
2023-09,3221.0,120887.0,17054.0
2023-10,3342.0,81769.0,13784.0
2023-11,2681.0,84556.0,7615.0
2023-12,2344.0,79594.0,4541.0
2024-01,1687.0,77251.0,7350.0
2024-02,1481.0,62472.0,5119.0
2024-03,1421.0,65805.0,5324.0
2024-04,1031.0,49862.0,4441.0
2024-05,953.0,43680.0,5333.0
2024-06,850.0,29590.0,3446.0
2024-07,1246.0,41241.0,4433.0
2024-08,1188.0,48630.0,4101.0
2024-09,924.0,41778.0,3165.0
2024-10,939.0,48059.0,3293.0
2024-11,855.0,52183.0,3128.0
2024-12,798.0,53535.0,3208.0
2025-01,579.0,48445.0,3609.0
2025-02,124.0,6562.0,540.0
2025-03,382.0,32467.0,2622.0
2025-04,495.0,28105.0,2582.0
2025-05,614.0,37837.0,3013.0
2025-06,538.0,39494.0,2639.0
2025-07,566.0,47960.0,2479.0
2025-08,509.0,43539.0,2548.0
2025-09,439.0,40994.0,2162.0
2025-10,383.0,36148.0,1779.0
2025-11,394.0,38236.0,2015.0
2025-12,119.0,11631.0,782.0
