date,oil_bbl,gas_mcf,water_bbl
2017-12,1532.0,50.0,0.0
2018-01,2883.0,50.0,0.0
2018-02,1555.0,50.0,0.0
2018-03,1960.0,50.0,0.0
2018-04,1737.0,50.0,0.0
2018-05,1537.0,50.0,0.0
2018-06,1294.0,50.0,0.0
2018-07,1104.0,50.0,0.0
2018-08,974.0,50.0,0.0
2018-09,890.0,50.0,0.0
2018-10,1156.0,50.0,0.0
2018-11,843.0,50.0,0.0
2018-12,713.0,50.0,0.0
2019-01,1128.0,50.0,0.0
2019-02,864.0,50.0,0.0
2019-03,818.0,50.0,0.0
2019-04,486.0,50.0,0.0
2019-05,940.0,50.0,0.0
2019-06,264.0,50.0,0.0
2019-07,400.0,50.0,0.0
2019-08,289.0,50.0,0.0
2019-09,661.0,50.0,0.0
2019-10,628.0,0.0,0.0
2019-11,661.0,0.0,0.0
2019-12,388.0,0.0,0.0
2020-01,638.0,0.0,0.0
2020-02,577.0,0.0,0.0
2020-03,605.0,0.0,0.0
2020-04,584.0,0.0,0.0
2020-05,563.0,0.0,0.0
2020-06,518.0,0.0,0.0
2020-07,514.0,0.0,0.0
2020-08,392.0,0.0,0.0
2020-09,705.0,0.0,0.0
2020-10,598.0,0.0,0.0
2020-11,432.0,0.0,0.0
2020-12,313.0,0.0,0.0
2021-01,506.0,0.0,0.0
2021-02,280.0,0.0,0.0
2021-03,535.0,0.0,0.0
2021-04,466.0,0.0,0.0
2021-05,330.0,0.0,0.0
2021-06,369.0,0.0,0.0
2021-07,141.0,0.0,0.0
2021-08,180.0,0.0,0.0
2021-09,447.0,0.0,0.0
2021-10,478.0,0.0,0.0
2021-11,455.0,0.0,0.0
2021-12,290.0,0.0,0.0
2022-01,298.0,0.0,0.0
2022-02,274.0,0.0,0.0
2022-03,267.0,0.0,0.0
2022-04,221.0,0.0,0.0
2022-05,209.0,0.0,0.0
2022-06,42.0,0.0,0.0
2022-07,285.0,0.0,0.0
2022-08,286.0,0.0,0.0
2022-09,269.0,0.0,0.0
2022-10,366.0,0.0,0.0
2022-11,250.0,0.0,0.0
2022-12,258.0,0.0,0.0
2023-01,310.0,0.0,0.0
2023-02,201.0,0.0,0.0
2023-03,231.0,0.0,0.0
2023-04,51.0,0.0,0.0
2023-05,72.0,0.0,0.0
2023-06,269.0,0.0,0.0
2023-07,267.0,0.0,0.0
2023-08,265.0,0.0,0.0
2023-09,265.0,0.0,0.0
2023-10,282.0,0.0,0.0
2023-11,255.0,0.0,0.0
2023-12,246.0,0.0,0.0
2024-01,202.0,0.0,0.0
2024-02,243.0,0.0,0.0
2024-03,261.0,0.0,0.0
2024-04,205.0,0.0,0.0
2024-05,237.0,0.0,0.0
2024-06,105.0,0.0,0.0
2024-07,94.0,0.0,0.0
2024-08,250.0,0.0,0.0
2024-09,228.0,0.0,0.0
2024-10,201.0,0.0,0.0
2024-11,244.0,0.0,0.0
2024-12,191.0,0.0,0.0
2025-01,136.0,1090.0,0.0
2025-02,139.0,1151.0,0.0
2025-03,230.0,1.0,0.0
2025-04,198.0,1657.0,0.0
2025-05,248.0,0.0,0.0
2025-06,127.0,163.0,0.0
2025-07,253.0,677.0,0.0
2025-08,177.0,669.0,0.0
2025-09,90.0,542.0,0.0
2025-10,34.0,137.0,0.0
2025-11,0.0,0.0,0.0
2025-12,0.0,0.0,0.0
2026-01,0.0,0.0,0.0
2026-02,0.0,0.0,0.0
