date,oil_bbl,gas_mcf,water_bbl
2023-02,14634.0,36125.0,83768.0
2023-03,110054.0,279676.0,192432.0
2023-04,93530.0,249449.0,120027.0
2023-05,67973.0,193360.0,84890.0
2023-06,53512.0,155771.0,67977.0
2023-07,34952.0,101282.0,45294.0
2023-08,35297.0,101966.0,40647.0
2023-09,31524.0,92296.0,31157.0
2023-10,30556.0,90907.0,18116.0
2023-11,29259.0,88195.0,19937.0
2023-12,27832.0,88502.0,25392.0
2024-01,25574.0,80596.0,26815.0
2024-02,19653.0,65873.0,23401.0
2024-03,23692.0,75138.0,34696.0
2024-04,20278.0,69919.0,27961.0
2024-05,18253.0,56686.0,25366.0
2024-06,18807.0,61406.0,24318.0
2024-07,17651.0,59629.0,21993.0
2024-08,18540.0,68794.0,21097.0
2024-09,16047.0,59498.0,18446.0
2024-10,16802.0,60947.0,20598.0
2024-11,15230.0,52752.0,18332.0
2024-12,16655.0,57648.0,18254.0
2025-01,14588.0,48146.0,18380.0
2025-02,12018.0,42548.0,15819.0
2025-03,14487.0,52934.0,16648.0
2025-04,11589.0,45282.0,12447.0
2025-05,6613.0,21582.0,7796.0
2025-06,11920.0,45169.0,18136.0
2025-07,11222.0,41417.0,16198.0
2025-08,13938.0,57635.0,17157.0
2025-09,12861.0,56426.0,14293.0
2025-10,12385.0,55360.0,14427.0
2025-11,11050.0,43418.0,12298.0
2025-12,518.0,2272.0,571.0
