date,oil_bbl,gas_mcf,water_bbl
2023-01,321.0,1324.0,23203.0
2023-02,15112.0,54111.0,116376.0
2023-03,22345.0,81674.0,115739.0
2023-04,16825.0,55703.0,70730.0
2023-05,13973.0,53342.0,65475.0
2023-06,10320.0,47488.0,48796.0
2023-07,9261.0,43839.0,45644.0
2023-08,8362.0,38327.0,41249.0
2023-09,7460.0,34236.0,34902.0
2023-10,3593.0,17151.0,24307.0
2023-11,4561.0,17856.0,48047.0
2023-12,6201.0,22006.0,34462.0
2024-01,5525.0,21745.0,25102.0
2024-02,2271.0,12423.0,10109.0
2024-03,68.0,6668.0,121.0
2024-04,3356.0,7738.0,39884.0
2024-05,5646.0,14781.0,38890.0
2024-06,6103.0,27871.0,31253.0
2024-07,6183.0,30613.0,28647.0
2024-08,5572.0,28814.0,23679.0
2024-09,5171.0,26688.0,20534.0
2024-10,1901.0,8787.0,19074.0
2024-11,826.0,4832.0,5974.0
2024-12,2563.0,10535.0,19917.0
2025-01,3711.0,22815.0,21051.0
2025-02,3699.0,27583.0,16724.0
2025-03,4145.0,30433.0,16860.0
2025-04,3474.0,21405.0,10568.0
2025-05,3761.0,25236.0,14653.0
2025-06,3527.0,24247.0,13418.0
2025-07,3346.0,22657.0,12792.0
2025-08,3006.0,21022.0,12019.0
2025-09,2731.0,19680.0,10441.0
2025-10,2786.0,21726.0,10979.0
2025-11,2630.0,19837.0,10271.0
2025-12,2580.0,20642.0,9668.0
