date,oil_bbl,gas_mcf,water_bbl
1993-01,53.0,38.0,0.0
1993-02,40.0,40.0,0.0
1993-03,45.0,47.0,0.0
1993-04,65.0,54.0,0.0
1993-05,60.0,48.0,0.0
1993-06,15.0,46.0,0.0
1993-07,86.0,71.0,0.0
1993-08,55.0,138.0,0.0
1993-09,42.0,47.0,0.0
1993-10,21.0,129.0,0.0
1993-11,77.0,91.0,0.0
1993-12,2.0,66.0,0.0
1994-01,163.0,111.0,0.0
1994-02,73.0,99.0,0.0
1994-03,107.0,368.0,0.0
1994-04,76.0,91.0,0.0
1994-05,97.0,120.0,0.0
1994-06,60.0,879.0,0.0
1994-07,31.0,264.0,0.0
1994-08,84.0,22.0,0.0
1994-09,66.0,0.0,0.0
1994-10,56.0,35.0,0.0
1994-11,75.0,154.0,0.0
1994-12,46.0,24.0,0.0
1995-01,5.0,19.0,0.0
1995-02,80.0,29.0,0.0
1995-03,85.0,55.0,0.0
1995-04,42.0,35.0,0.0
1995-05,72.0,599.0,0.0
1995-06,50.0,26.0,0.0
1995-07,44.0,133.0,0.0
1995-08,64.0,22.0,0.0
1995-09,16.0,40.0,0.0
1995-10,88.0,63.0,0.0
1995-11,45.0,58.0,0.0
1995-12,54.0,91.0,0.0
1996-01,45.0,39.0,0.0
1996-02,168.0,23.0,0.0
1996-03,10.0,4.0,0.0
1996-04,10.0,10.0,0.0
1996-05,36.0,92.0,0.0
1996-06,38.0,735.0,0.0
1996-07,65.0,199.0,0.0
1996-08,18.0,328.0,0.0
1996-09,131.0,0.0,0.0
1996-10,178.0,67.0,0.0
1996-11,75.0,0.0,0.0
1996-12,128.0,4743.0,0.0
1997-01,111.0,0.0,0.0
1997-02,88.0,4800.0,0.0
1997-03,75.0,0.0,0.0
1997-04,149.0,4292.0,0.0
1997-05,32.0,4524.0,0.0
1997-06,209.0,4093.0,0.0
1997-07,22.0,264.0,0.0
1997-08,2.0,250.0,0.0
1997-09,1.0,13.0,0.0
1997-10,1.0,5.0,0.0
1997-11,1.0,12.0,0.0
1997-12,0.0,0.0,0.0
1998-01,0.0,0.0,0.0
1998-02,57.0,0.0,0.0
1998-03,73.0,0.0,0.0
1998-04,127.0,4404.0,0.0
1998-05,72.0,3679.0,0.0
1998-06,98.0,3352.0,0.0
1998-07,58.0,3687.0,0.0
1998-08,117.0,3643.0,0.0
1998-09,77.0,3523.0,0.0
1998-10,61.0,3737.0,0.0
1998-11,45.0,3421.0,0.0
1998-12,38.0,3532.0,0.0
1999-01,21.0,3275.0,0.0
1999-02,0.0,0.0,0.0
1999-03,6.0,56.0,0.0
1999-04,0.0,0.0,0.0
1999-05,3.0,38.0,0.0
1999-06,0.0,56.0,0.0
1999-07,0.0,23.0,0.0
1999-08,0.0,26.0,0.0
1999-09,0.0,0.0,0.0
1999-10,3.0,7.0,0.0
1999-11,5.0,0.0,0.0
1999-12,0.0,1.0,0.0
2000-01,0.0,29.0,0.0
2000-02,0.0,0.0,0.0
2000-03,0.0,17.0,0.0
2000-04,6.0,17.0,0.0
2000-05,0.0,0.0,0.0
2000-06,5.0,21.0,0.0
2000-07,0.0,0.0,0.0
2000-08,0.0,10.0,0.0
2000-09,4.0,6.0,0.0
2000-10,0.0,8.0,0.0
2000-11,1.0,6.0,0.0
2000-12,0.0,0.0,0.0
2001-01,0.0,8.0,0.0
2001-02,5.0,15.0,0.0
2001-03,4.0,11.0,0.0
2001-04,3.0,15.0,0.0
2001-05,0.0,0.0,0.0
2001-06,5.0,3.0,0.0
2001-07,33.0,1.0,0.0
2001-08,12.0,0.0,0.0
2001-09,27.0,0.0,0.0
2001-10,0.0,0.0,0.0
2001-11,21.0,0.0,0.0
2001-12,17.0,0.0,0.0
2002-01,13.0,0.0,0.0
2002-02,0.0,0.0,0.0
2002-03,44.0,7.0,0.0
2002-04,2.0,0.0,0.0
2002-05,0.0,0.0,0.0
2002-06,0.0,0.0,0.0
2002-07,78.0,0.0,0.0
2002-08,0.0,0.0,0.0
2002-09,0.0,0.0,0.0
2002-10,0.0,0.0,0.0
2002-11,0.0,0.0,0.0
2002-12,0.0,0.0,0.0
2003-01,28.0,3.0,0.0
2003-02,0.0,0.0,0.0
2003-03,20.0,0.0,0.0
2003-04,0.0,0.0,0.0
2003-05,0.0,0.0,0.0
2003-06,1.0,17.0,0.0
2003-07,1.0,201.0,0.0
2003-08,0.0,0.0,0.0
2003-09,38.0,3.0,0.0
2003-10,32.0,0.0,0.0
2003-11,0.0,0.0,0.0
2003-12,40.0,0.0,0.0
2004-01,0.0,0.0,0.0
2004-02,107.0,0.0,0.0
2004-03,13.0,0.0,0.0
2004-04,0.0,0.0,0.0
2004-05,0.0,0.0,0.0
