date,oil_bbl,gas_mcf,water_bbl
2023-01,2066.0,2524.0,9355.0
2023-02,20812.0,31515.0,60113.0
2023-03,39743.0,70656.0,85155.0
2023-04,35013.0,94434.0,66190.0
2023-05,28640.0,101242.0,62658.0
2023-06,23200.0,95065.0,51092.0
2023-07,20555.0,102018.0,52339.0
2023-08,4332.0,23460.0,13663.0
2023-09,14.0,279.0,21.0
2023-10,56.0,498.0,24488.0
2023-11,832.0,2174.0,60827.0
2023-12,6400.0,14984.0,54608.0
2024-01,11845.0,46339.0,58295.0
2024-02,11779.0,67870.0,46077.0
2024-03,10956.0,81810.0,38381.0
2024-04,9967.0,93423.0,41169.0
2024-05,8896.0,90251.0,38860.0
2024-06,7490.0,82826.0,32796.0
2024-07,7187.0,80859.0,30521.0
2024-08,6535.0,83665.0,28016.0
2024-09,5003.0,71088.0,21092.0
2024-10,5434.0,68646.0,25588.0
2024-11,5424.0,68560.0,24335.0
2024-12,3198.0,44739.0,14620.0
2025-01,3582.0,41243.0,15704.0
2025-02,3744.0,53297.0,17500.0
2025-03,3750.0,62443.0,18682.0
2025-04,2311.0,45631.0,9245.0
2025-05,4073.0,58185.0,17448.0
2025-06,3679.0,60603.0,16242.0
2025-07,3152.0,56292.0,14907.0
2025-08,3348.0,66516.0,17398.0
2025-09,2930.0,52153.0,16051.0
2025-10,452.0,6680.0,1502.0
2025-11,1773.0,14400.0,3983.0
2025-12,4390.0,43104.0,17868.0
